chapter_id,chapter_name,section_id,section_name,req_id,req_description,L
V5,Manipulação de Arquivos,V5.2,Upload de Arquivos e Conteúdo,V5.2.2,"Verificar que, ao aceitar um arquivo, seja isoladamente ou dentro de um arquivo comprimido como um zip, a aplicação verifica se a extensão do arquivo corresponde a uma extensão esperada e valida que o conteúdo corresponde ao tipo representado pela extensão. Isso inclui, mas não se limita a, verificar os 'bytes mágicos' iniciais, realizar reescrita de imagens e usar bibliotecas especializadas para validação de conteúdo de arquivo. Para L1, isso pode focar apenas em arquivos usados para tomar decisões específicas de negócio ou segurança. Para L2 e acima, deve ser aplicado a todos os arquivos recebidos.",1
V5,Manipulação de Arquivos,V5.2,Upload de Arquivos e Conteúdo,V5.2.3,"Verificar que a aplicação verifica arquivos comprimidos (por exemplo, zip, gz, docx, odt) em relação ao tamanho máximo permitido descompactado e ao número máximo de arquivos antes de descompactar o arquivo.",2
V5,Manipulação de Arquivos,V5.2,Upload de Arquivos e Conteúdo,V5.2.4,Verificar que uma cota de tamanho de arquivo e número máximo de arquivos por usuário são aplicados para garantir que um único usuário não possa preencher o armazenamento com muitos arquivos ou arquivos excessivamente grandes.,3
V5,Manipulação de Arquivos,V5.2,Upload de Arquivos e Conteúdo,V5.2.5,"Verificar que a aplicação não permite o upload de arquivos comprimidos contendo links simbólicos, a menos que isso seja especificamente necessário (caso em que será necessário aplicar uma lista de permissões dos arquivos para os quais links simbólicos podem apontar).",3
V5,Manipulação de Arquivos,V5.2,Upload de Arquivos e Conteúdo,V5.2.6,"Verificar que a aplicação rejeita imagens enviadas com tamanho em pixels maior que o máximo permitido, para prevenir ataques de pixel flood.",3
V5,Manipulação de Arquivos,V5.3,Armazenamento de Arquivos,V5.3.1,Verificar que arquivos enviados por usuários ou gerados a partir de entradas não confiáveis e armazenados em uma pasta pública não são executados como código de programa no lado do servidor quando acessados diretamente por uma requisição HTTP.,1
V5,Manipulação de Arquivos,V5.3,Armazenamento de Arquivos,V5.3.2,"Verificar que, ao criar caminhos de arquivo para operações com arquivos, a aplicação usa dados gerados internamente ou confiáveis, em vez de nomes de arquivos enviados pelo usuário, ou, se nomes de arquivos ou metadados enviados pelo usuário precisarem ser usados, validação e sanitização estritas devem ser aplicadas. Isso serve para proteger contra ataques de path traversal, inclusão de arquivo local ou remoto (LFI, RFI) e Server-side Request Forgery (SSRF).",1
V5,Manipulação de Arquivos,V5.3,Armazenamento de Arquivos,V5.3.3,"Verificar que o processamento de arquivo no lado do servidor, como descompressão de arquivos, ignora as informações de caminho fornecidas pelo usuário para prevenir vulnerabilidades como zip slip.",3
V5,Manipulação de Arquivos,V5.4,Download de Arquivos,V5.4.1,"Verificar que a aplicação valida ou ignora nomes de arquivos enviados pelo usuário, incluindo em parâmetros JSON, JSONP ou URL, e especifica um nome de arquivo no campo de cabeçalho Content-Disposition na resposta.",2
V5,Manipulação de Arquivos,V5.4,Download de Arquivos,V5.4.2,"Verificar que os nomes de arquivos servidos (por exemplo, em campos de cabeçalho de resposta HTTP ou anexos de e-mail) são codificados ou sanitizados (por exemplo, seguindo a RFC 6266) para preservar a estrutura do documento e prevenir ataques de injeção.",2
V5,Manipulação de Arquivos,V5.4,Download de Arquivos,V5.4.3,Verificar que arquivos obtidos de fontes não confiáveis são verificados por scanners antivírus para prevenir o fornecimento de conteúdo malicioso conhecido.,2
V6,Autenticação,V6.1,Documentação de Autenticação,V6.1.1,"Verificar que a documentação da aplicação define como controles como limitação de taxa, anti-automação e resposta adaptativa são usados para se defender contra ataques como credential stuffing e força bruta de senha. A documentação deve deixar claro como esses controles são configurados e previnem o bloqueio malicioso de contas.",1
V6,Autenticação,V6.1,Documentação de Autenticação,V6.1.2,"Verificar que uma lista de palavras específicas ao contexto está documentada para evitar seu uso em senhas. A lista pode incluir permutações de nomes de organização, nomes de produtos, identificadores de sistema, codinomes de projetos, nomes de departamentos ou cargos e similares.",2
V6,Autenticação,V6.1,Documentação de Autenticação,V6.1.3,"Verificar que, se a aplicação inclui múltiplos caminhos de autenticação, todos estão documentados junto com os controles de segurança e a força de autenticação que deve ser aplicada de forma consistente em todos eles.",2
V6,Autenticação,V6.2,Segurança de Senhas,V6.2.1,"Verificar que as senhas definidas pelos usuários têm pelo menos 8 caracteres, embora um mínimo de 15 caracteres seja fortemente recomendado.",1
V6,Autenticação,V6.2,Segurança de Senhas,V6.2.2,Verificar que os usuários podem alterar sua senha.,1
V6,Autenticação,V6.2,Segurança de Senhas,V6.2.3,Verificar que a funcionalidade de alteração de senha exige a senha atual e a nova senha do usuário.,1
V6,Autenticação,V6.2,Segurança de Senhas,V6.2.4,"Verificar que as senhas enviadas durante o registro de conta ou alteração de senha são verificadas em relação a um conjunto disponível de, no mínimo, as 3.000 senhas mais comuns que correspondem à política de senha da aplicação — por exemplo, comprimento mínimo.",1
V6,Autenticação,V6.2,Segurança de Senhas,V6.2.5,"Verificar que senhas de qualquer composição podem ser usadas, sem regras que limitem o tipo de caracteres permitidos. Não deve haver requisito de número mínimo de caracteres maiúsculos ou minúsculos, números ou caracteres especiais.",1
V6,Autenticação,V6.2,Segurança de Senhas,V6.2.6,Verificar que os campos de entrada de senha usam type=password para mascarar a digitação. As aplicações podem permitir que o usuário visualize temporariamente toda a senha mascarada ou o último caractere digitado da senha.,1
V6,Autenticação,V6.2,Segurança de Senhas,V6.2.7,"Verificar que a funcionalidade de 'colar', assistentes de senha do navegador e gerenciadores de senha externos são permitidos.",1
V6,Autenticação,V6.2,Segurança de Senhas,V6.2.8,"Verificar que a aplicação verifica a senha do usuário exatamente como recebida, sem modificações como truncamento ou transformação de maiúsculas/minúsculas.",1
V6,Autenticação,V6.2,Segurança de Senhas,V6.2.9,Verificar que senhas de pelo menos 64 caracteres são permitidas.,2
V6,Autenticação,V6.2,Segurança de Senhas,V6.2.10,Verificar que a senha de um usuário permanece válida até que seja descoberta como comprometida ou o usuário a altere. A aplicação não deve exigir rotação periódica de credenciais.,2
V6,Autenticação,V6.2,Segurança de Senhas,V6.2.11,Verificar que a lista documentada de palavras específicas ao contexto é usada para evitar a criação de senhas fáceis de adivinhar.,2
V6,Autenticação,V6.2,Segurança de Senhas,V6.2.12,Verificar que as senhas enviadas durante o registro de conta ou alterações de senha são verificadas em relação a um conjunto de senhas comprometidas.,2
V6,Autenticação,V6.3,Segurança Geral de Autenticação,V6.3.1,Verificar que controles para prevenir ataques como credential stuffing e força bruta de senha são implementados conforme a documentação de segurança da aplicação.,1
V6,Autenticação,V6.3,Segurança Geral de Autenticação,V6.3.2,"Verificar que contas de usuário padrão (por exemplo, 'root', 'admin' ou 'sa') não estão presentes na aplicação ou estão desabilitadas.",1
V6,Autenticação,V6.3,Segurança Geral de Autenticação,V6.3.3,"Verificar que um mecanismo de autenticação multifator ou uma combinação de mecanismos de autenticação de fator único deve ser usada para acessar a aplicação. Para L3, um dos fatores deve ser um mecanismo de autenticação baseado em hardware que forneça resistência a comprometimento e impersonificação contra ataques de phishing, verificando a intenção de autenticar ao exigir uma ação iniciada pelo usuário (como o pressionamento de um botão em uma chave de hardware FIDO ou um telefone celular). Flexibilizar qualquer uma das considerações deste requisito exige uma justificativa totalmente documentada e um conjunto abrangente de controles mitigadores.",2
V6,Autenticação,V6.3,Segurança Geral de Autenticação,V6.3.4,"Verificar que, se a aplicação inclui múltiplos caminhos de autenticação, não há caminhos não documentados e que os controles de segurança e a força de autenticação são aplicados de forma consistente.",2
V6,Autenticação,V6.3,Segurança Geral de Autenticação,V6.3.5,"Verificar que os usuários são notificados sobre tentativas de autenticação suspeitas (bem-sucedidas ou não). Isso pode incluir tentativas de autenticação de um local ou cliente incomum, autenticação parcialmente bem-sucedida (apenas um de múltiplos fatores), uma tentativa de autenticação após um longo período de inatividade ou uma autenticação bem-sucedida após várias tentativas fracassadas.",3
V6,Autenticação,V6.3,Segurança Geral de Autenticação,V6.3.6,Verificar que o e-mail não é usado como mecanismo de autenticação de fator único ou multifator.,3
V6,Autenticação,V6.3,Segurança Geral de Autenticação,V6.3.7,"Verificar que os usuários são notificados após atualizações nos detalhes de autenticação, como resets de credenciais ou modificação do nome de usuário ou endereço de e-mail.",3
V6,Autenticação,V6.3,Segurança Geral de Autenticação,V6.3.8,"Verificar que usuários válidos não possam ser deduzidos a partir de desafios de autenticação falhos, como com base em mensagens de erro, códigos de resposta HTTP ou tempos de resposta diferentes. A funcionalidade de registro e recuperação de senha também deve ter essa proteção.",3
V6,Autenticação,V6.4,Ciclo de Vida e Recuperação de Fatores de Autenticação,V6.4.1,"Verificar que senhas iniciais ou códigos de ativação gerados pelo sistema são gerados de forma aleatória e segura, seguem a política de senha existente e expiram após um curto período de tempo ou após o uso inicial. Esses segredos iniciais não devem ser permitidos a se tornarem a senha de longo prazo.",1
V6,Autenticação,V6.4,Ciclo de Vida e Recuperação de Fatores de Autenticação,V6.4.2,Verificar que dicas de senha ou autenticação baseada em conhecimento (as chamadas 'perguntas secretas') não estão presentes.,1
V6,Autenticação,V6.4,Ciclo de Vida e Recuperação de Fatores de Autenticação,V6.4.3,"Verificar que um processo seguro para redefinição de senha esquecida está implementado, que não ignora nenhum mecanismo de autenticação multifator habilitado.",2
V6,Autenticação,V6.4,Ciclo de Vida e Recuperação de Fatores de Autenticação,V6.4.4,"Verificar que, se um fator de autenticação multifator for perdido, a comprovação de identidade é realizada no mesmo nível que durante o cadastro.",2
V6,Autenticação,V6.4,Ciclo de Vida e Recuperação de Fatores de Autenticação,V6.4.5,"Verificar que as instruções de renovação para mecanismos de autenticação que expiram são enviadas com tempo suficiente para serem executadas antes que o mecanismo de autenticação antigo expire, configurando lembretes automatizados se necessário.",3
V6,Autenticação,V6.4,Ciclo de Vida e Recuperação de Fatores de Autenticação,V6.4.6,"Verificar que os usuários administrativos podem iniciar o processo de redefinição de senha para o usuário, mas que isso não lhes permite alterar ou escolher a senha do usuário. Isso previne uma situação em que eles conhecem a senha do usuário.",3
V6,Autenticação,V6.5,Requisitos Gerais de Autenticação Multifator,V6.5.1,"Verificar que segredos de consulta, requisições ou códigos de autenticação fora de banda e senhas de uso único baseadas em tempo (TOTPs) são usáveis com sucesso apenas uma vez.",2
V6,Autenticação,V6.5,Requisitos Gerais de Autenticação Multifator,V6.5.2,"Verificar que, ao serem armazenados no backend da aplicação, segredos de consulta com menos de 112 bits de entropia (19 caracteres alfanuméricos aleatórios ou 34 dígitos aleatórios) são hasheados com um algoritmo de hash de armazenamento de senhas aprovado que incorpora um salt aleatório de 32 bits. Uma função de hash padrão pode ser usada se o segredo tiver 112 bits de entropia ou mais.",2
V6,Autenticação,V6.5,Requisitos Gerais de Autenticação Multifator,V6.5.3,"Verificar que segredos de consulta, códigos de autenticação fora de banda e seeds de senha de uso único baseada em tempo são gerados usando um Gerador de Números Pseudoaleatórios Criptograficamente Seguro (CSPRNG) para evitar valores previsíveis.",2
V6,Autenticação,V6.5,Requisitos Gerais de Autenticação Multifator,V6.5.4,Verificar que segredos de consulta e códigos de autenticação fora de banda têm um mínimo de 20 bits de entropia (tipicamente 4 caracteres alfanuméricos aleatórios ou 6 dígitos aleatórios são suficientes).,2
V6,Autenticação,V6.5,Requisitos Gerais de Autenticação Multifator,V6.5.5,"Verificar que requisições, códigos ou tokens de autenticação fora de banda, bem como senhas de uso único baseadas em tempo (TOTPs), têm um tempo de vida definido. Requisições fora de banda devem ter um tempo de vida máximo de 10 minutos e, para TOTP, um tempo de vida máximo de 30 segundos.",2
V6,Autenticação,V6.5,Requisitos Gerais de Autenticação Multifator,V6.5.6,Verificar que qualquer fator de autenticação (incluindo dispositivos físicos) pode ser revogado em caso de roubo ou outra perda.,3
V6,Autenticação,V6.5,Requisitos Gerais de Autenticação Multifator,V6.5.7,Verificar que os mecanismos de autenticação biométrica são usados apenas como fatores secundários em conjunto com algo que você possui ou algo que você sabe.,3
V6,Autenticação,V6.5,Requisitos Gerais de Autenticação Multifator,V6.5.8,Verificar que as senhas de uso único baseadas em tempo (TOTPs) são verificadas com base em uma fonte de tempo de um serviço confiável e não de um tempo não confiável ou fornecido pelo cliente.,3
V6,Autenticação,V6.6,Mecanismos de Autenticação Fora de Banda,V6.6.1,"Verificar que os mecanismos de autenticação que usam a Rede Telefônica Pública Comutada (PSTN) para entregar Senhas de Uso Único (OTPs) via telefone ou SMS são oferecidos apenas quando o número de telefone foi previamente validado, métodos alternativos mais fortes (como Senhas de Uso Único Baseadas em Tempo) também são oferecidos, e o serviço fornece informações sobre seus riscos de segurança aos usuários. Para aplicações L3, telefone e SMS não devem estar disponíveis como opções.",2
V6,Autenticação,V6.6,Mecanismos de Autenticação Fora de Banda,V6.6.2,"Verificar que requisições, códigos ou tokens de autenticação fora de banda estão vinculados à requisição de autenticação original para a qual foram gerados e não são utilizáveis para uma anterior ou subsequente.",2
V6,Autenticação,V6.6,Mecanismos de Autenticação Fora de Banda,V6.6.3,Verificar que um mecanismo de autenticação fora de banda baseado em código é protegido contra ataques de força bruta por meio de limitação de taxa. Considere também usar um código com pelo menos 64 bits de entropia.,2
V6,Autenticação,V6.6,Mecanismos de Autenticação Fora de Banda,V6.6.4,"Verificar que, onde notificações push são usadas para autenticação multifator, a limitação de taxa é usada para prevenir ataques de push bombing. O casamento de números também pode mitigar esse risco.",3
V6,Autenticação,V6.7,Mecanismo de Autenticação Criptográfica,V6.7.1,Verificar que os certificados usados para verificar asserções de autenticação criptográfica são armazenados de uma forma que os protege de modificação.,3
V6,Autenticação,V6.7,Mecanismo de Autenticação Criptográfica,V6.7.2,Verificar que o nonce de desafio tem pelo menos 64 bits de comprimento e é estatisticamente único ou único ao longo da vida útil do dispositivo criptográfico.,3
V6,Autenticação,V6.8,Autenticação com Provedor de Identidade,V6.8.1,"Verificar que, se a aplicação suporta múltiplos provedores de identidade (IdPs), a identidade do usuário não pode ser falsificada por outro provedor de identidade suportado (por exemplo, usando o mesmo identificador de usuário). A mitigação padrão seria a aplicação registrar e identificar o usuário usando uma combinação do ID do IdP (servindo como namespace) e o ID do usuário no IdP.",2
V6,Autenticação,V6.8,Autenticação com Provedor de Identidade,V6.8.2,"Verificar que a presença e a integridade de assinaturas digitais em asserções de autenticação (por exemplo, em JWTs ou asserções SAML) são sempre validadas, rejeitando quaisquer asserções não assinadas ou com assinaturas inválidas.",2
V6,Autenticação,V6.8,Autenticação com Provedor de Identidade,V6.8.3,Verificar que as asserções SAML são processadas de forma única e usadas apenas uma vez dentro do período de validade para prevenir ataques de replay.,2
V6,Autenticação,V6.8,Autenticação com Provedor de Identidade,V6.8.4,"Verificar que, se uma aplicação usa um Provedor de Identidade (IdP) separado e espera força de autenticação, métodos ou recenticidade específicos para funções específicas, a aplicação verifica isso usando as informações retornadas pelo IdP. Por exemplo, se OIDC é usado, isso pode ser alcançado validando claims do Token ID como 'acr', 'amr' e 'auth_time' (se presentes). Se o IdP não fornecer essas informações, a aplicação deve ter uma abordagem de fallback documentada que assume que o mecanismo de autenticação de força mínima foi usado (por exemplo, autenticação de fator único usando nome de usuário e senha).",2
V7,Gerenciamento de Sessão,V7.1,Documentação de Gerenciamento de Sessão,V7.1.1,"Verificar que o tempo limite de inatividade da sessão do usuário e o tempo de vida máximo absoluto da sessão estão documentados, são apropriados em combinação com outros controles, e que a documentação inclui justificativa para quaisquer desvios dos requisitos de reautenticação da NIST SP 800-63B.",2
V7,Gerenciamento de Sessão,V7.1,Documentação de Gerenciamento de Sessão,V7.1.2,"Verificar que a documentação define quantas sessões concorrentes (paralelas) são permitidas para uma conta, bem como os comportamentos e ações pretendidos quando o número máximo de sessões ativas for atingido.",2
V7,Gerenciamento de Sessão,V7.1,Documentação de Gerenciamento de Sessão,V7.1.3,"Verificar que todos os sistemas que criam e gerenciam sessões de usuário como parte de um ecossistema de gerenciamento de identidade federada (como sistemas SSO) estão documentados junto com controles para coordenar o tempo de vida das sessões, encerramento e quaisquer outras condições que exijam reautenticação.",2
V7,Gerenciamento de Sessão,V7.2,Segurança Fundamental do Gerenciamento de Sessão,V7.2.1,Verificar que a aplicação realiza toda a verificação de tokens de sessão usando um serviço de backend confiável.,1
V7,Gerenciamento de Sessão,V7.2,Segurança Fundamental do Gerenciamento de Sessão,V7.2.2,"Verificar que a aplicação usa tokens autocontidos ou de referência gerados dinamicamente para gerenciamento de sessão — ou seja, não usa segredos e chaves de API estáticas.",1
V7,Gerenciamento de Sessão,V7.2,Segurança Fundamental do Gerenciamento de Sessão,V7.2.3,"Verificar que, se tokens de referência são usados para representar sessões de usuário, eles são únicos e gerados usando um gerador de números pseudoaleatórios criptograficamente seguro (CSPRNG) e possuem pelo menos 128 bits de entropia.",1
V7,Gerenciamento de Sessão,V7.2,Segurança Fundamental do Gerenciamento de Sessão,V7.2.4,"Verificar que a aplicação gera um novo token de sessão na autenticação do usuário, incluindo reautenticação, e encerra o token de sessão atual.",1
V7,Gerenciamento de Sessão,V7.3,Tempo Limite de Sessão,V7.3.1,Verificar que há um tempo limite de inatividade que impõe a reautenticação conforme análise de risco e decisões de segurança documentadas.,2
V7,Gerenciamento de Sessão,V7.3,Tempo Limite de Sessão,V7.3.2,Verificar que há um tempo de vida máximo absoluto de sessão que impõe a reautenticação conforme análise de risco e decisões de segurança documentadas.,2
V7,Gerenciamento de Sessão,V7.4,Encerramento de Sessão,V7.4.1,"Verificar que, quando o encerramento da sessão é acionado (como logout ou expiração), a aplicação não permite mais nenhum uso da sessão. Para tokens de referência ou sessões stateful, isso significa invalidar os dados da sessão no backend da aplicação. Aplicações que usam tokens autocontidos precisarão de uma solução como manter uma lista de tokens encerrados, não permitir tokens produzidos antes de uma data e hora por usuário ou rotacionar uma chave de assinatura por usuário.",1
V7,Gerenciamento de Sessão,V7.4,Encerramento de Sessão,V7.4.2,Verificar que a aplicação encerra todas as sessões ativas quando uma conta de usuário é desabilitada ou excluída (como um funcionário que deixa a empresa).,1
V7,Gerenciamento de Sessão,V7.4,Encerramento de Sessão,V7.4.3,"Verificar que a aplicação dá a opção de encerrar todas as outras sessões ativas após uma mudança ou remoção bem-sucedida de qualquer fator de autenticação (incluindo alteração de senha via reset ou recuperação e, se presente, uma atualização das configurações de MFA).",2
V7,Gerenciamento de Sessão,V7.4,Encerramento de Sessão,V7.4.4,Verificar que todas as páginas que exigem autenticação têm acesso fácil e visível à funcionalidade de logout.,2
V7,Gerenciamento de Sessão,V7.4,Encerramento de Sessão,V7.4.5,Verificar que os administradores da aplicação são capazes de encerrar sessões ativas para um usuário individual ou para todos os usuários.,2
V7,Gerenciamento de Sessão,V7.5,Defesas Contra Abuso de Sessão,V7.5.1,"Verificar que a aplicação exige reautenticação completa antes de permitir modificações em atributos sensíveis de conta que possam afetar a autenticação, como endereço de e-mail, número de telefone, configuração de MFA ou outras informações usadas na recuperação de conta.",2
V7,Gerenciamento de Sessão,V7.5,Defesas Contra Abuso de Sessão,V7.5.2,Verificar que os usuários são capazes de visualizar e (tendo autenticado novamente com pelo menos um fator) encerrar qualquer uma ou todas as sessões ativas atualmente.,2
V7,Gerenciamento de Sessão,V7.5,Defesas Contra Abuso de Sessão,V7.5.3,Verificar que a aplicação exige autenticação adicional com pelo menos um fator ou verificação secundária antes de realizar transações ou operações altamente sensíveis.,3
V7,Gerenciamento de Sessão,V7.6,Reautenticação Federada,V7.6.1,"Verificar que o tempo de vida da sessão e o encerramento entre Partes Confiantes (RPs) e Provedores de Identidade (IdPs) se comportam conforme documentado, exigindo reautenticação quando necessário, como quando o tempo máximo entre eventos de autenticação no IdP é atingido.",2
V7,Gerenciamento de Sessão,V7.6,Reautenticação Federada,V7.6.2,"Verificar que a criação de uma sessão exige o consentimento do usuário ou uma ação explícita, prevenindo a criação de novas sessões de aplicação sem interação do usuário.",2
V8,Autorização,V8.1,Documentação de Autorização,V8.1.1,Verificar que a documentação de autorização define regras para restringir o acesso em nível de função e dados específicos com base nas permissões do consumidor e atributos do recurso.,1
V8,Autorização,V8.1,Documentação de Autorização,V8.1.2,"Verificar que a documentação de autorização define regras para restrições de acesso em nível de campo (tanto leitura quanto escrita) com base nas permissões do consumidor e atributos do recurso. Observar que essas regras podem depender de outros valores de atributos do objeto de dados relevante, como estado ou status.",2
V8,Autorização,V8.1,Documentação de Autorização,V8.1.3,"Verificar que a documentação da aplicação define os atributos ambientais e contextuais (incluindo, mas não se limitando a, hora do dia, localização do usuário, endereço IP ou dispositivo) que são usados na aplicação para tomar decisões de segurança, incluindo aquelas relacionadas à autenticação e autorização.",3
V8,Autorização,V8.1,Documentação de Autorização,V8.1.4,"Verificar que a documentação de autenticação e autorização define como fatores ambientais e contextuais são usados na tomada de decisões, além da autorização em nível de função, dados específicos e nível de campo. Isso deve incluir os atributos avaliados, limiares de risco e ações tomadas (por exemplo, permitir, desafiar, negar, autenticação step-up).",3
V8,Autorização,V8.2,Projeto Geral de Autorização,V8.2.1,Verificar que a aplicação garante que o acesso em nível de função é restrito a consumidores com permissões explícitas.,1
V8,Autorização,V8.2,Projeto Geral de Autorização,V8.2.2,"Verificar que a aplicação garante que o acesso a dados específicos é restrito a consumidores com permissões explícitas para itens de dados específicos, para mitigar referência direta insegura a objetos (IDOR) e autorização quebrada em nível de objeto (BOLA).",1
V8,Autorização,V8.2,Projeto Geral de Autorização,V8.2.3,"Verificar que a aplicação garante que o acesso em nível de campo é restrito a consumidores com permissões explícitas para campos específicos, para mitigar autorização quebrada em nível de propriedade de objeto (BOPLA).",2
V8,Autorização,V8.2,Projeto Geral de Autorização,V8.2.4,"Verificar que controles de segurança adaptativa baseados nos atributos ambientais e contextuais de um consumidor (como hora do dia, localização, endereço IP ou dispositivo) são implementados para decisões de autenticação e autorização, conforme definido na documentação da aplicação. Esses controles devem ser aplicados quando o consumidor tenta iniciar uma nova sessão e também durante uma sessão existente.",3
V8,Autorização,V8.3,Autorização em Nível de Operação,V8.3.1,"Verificar que a aplicação aplica regras de autorização em uma camada de serviço confiável e não depende de controles que um consumidor não confiável possa manipular, como JavaScript no lado do cliente.",1
V8,Autorização,V8.3,Autorização em Nível de Operação,V8.3.2,"Verificar que as alterações nos valores sobre os quais as decisões de autorização são tomadas são aplicadas imediatamente. Onde alterações não podem ser aplicadas imediatamente (como quando se depende de dados em tokens autocontidos), devem existir controles mitigadores para alertar quando um consumidor realiza uma ação quando não está mais autorizado a fazê-lo e reverter a alteração. Observar que essa alternativa não mitigaria o vazamento de informações.",3
V8,Autorização,V8.3,Autorização em Nível de Operação,V8.3.3,"Verificar que o acesso a um objeto é baseado nas permissões do sujeito originário (por exemplo, do consumidor), e não nas permissões de qualquer intermediário ou serviço que age em seu nome. Por exemplo, se um consumidor chama um serviço web usando um token autocontido para autenticação, e o serviço então solicita dados de um serviço diferente, o segundo serviço usará o token do consumidor, em vez de um token máquina-a-máquina do primeiro serviço, para tomar decisões de permissão.",3
V8,Autorização,V8.4,Outras Considerações de Autorização,V8.4.1,Verificar que as aplicações multilocatárias usam controles entre locatários para garantir que as operações do consumidor nunca afetem locatários com os quais eles não têm permissão de interagir.,2
V8,Autorização,V8.4,Outras Considerações de Autorização,V8.4.2,"Verificar que o acesso a interfaces administrativas incorpora múltiplas camadas de segurança, incluindo verificação contínua de identidade do consumidor, avaliação da postura de segurança do dispositivo e análise contextual de risco, garantindo que a localização na rede ou endpoints confiáveis não sejam os únicos fatores para autorização, mesmo que possam reduzir a probabilidade de acesso não autorizado.",3
V9,Tokens Autocontidos,V9.1,Fonte e Integridade do Token,V9.1.1,Verificar que os tokens autocontidos são validados usando sua assinatura digital ou MAC para proteção contra adulteração antes de aceitar o conteúdo do token.,1
V9,Tokens Autocontidos,V9.1,Fonte e Integridade do Token,V9.1.2,"Verificar que apenas algoritmos em uma lista de permissões podem ser usados para criar e verificar tokens autocontidos, para um dado contexto. A lista de permissões deve incluir os algoritmos permitidos, idealmente apenas algoritmos simétricos ou assimétricos, e não deve incluir o algoritmo 'None'. Se ambos simétricos e assimétricos precisarem ser suportados, serão necessários controles adicionais para prevenir confusão de chaves.",1
V9,Tokens Autocontidos,V9.1,Fonte e Integridade do Token,V9.1.3,"Verificar que o material de chave usado para validar tokens autocontidos provém de fontes pré-configuradas confiáveis para o emissor do token, impedindo que atacantes especifiquem fontes e chaves não confiáveis. Para JWTs e outras estruturas JWS, cabeçalhos como 'jku', 'x5u' e 'jwk' devem ser validados em relação a uma lista de permissões de fontes confiáveis.",1
V9,Tokens Autocontidos,V9.2,Conteúdo do Token,V9.2.1,"Verificar que, se um intervalo de validade de tempo estiver presente nos dados do token, o token e seu conteúdo são aceitos apenas se o tempo de verificação estiver dentro desse intervalo de validade. Por exemplo, para JWTs, os claims 'nbf' e 'exp' devem ser verificados.",1
V9,Tokens Autocontidos,V9.2,Conteúdo do Token,V9.2.2,"Verificar que o serviço que recebe um token valida que o token é do tipo correto e se destina à finalidade pretendida antes de aceitar o conteúdo do token. Por exemplo, apenas tokens de acesso podem ser aceitos para decisões de autorização e apenas Tokens ID podem ser usados para comprovar a autenticação do usuário.",2
V9,Tokens Autocontidos,V9.2,Conteúdo do Token,V9.2.3,"Verificar que o serviço aceita apenas tokens que se destinam ao uso com esse serviço (audiência). Para JWTs, isso pode ser alcançado validando o claim 'aud' em relação a uma lista de permissões definida no serviço.",2
V9,Tokens Autocontidos,V9.2,Conteúdo do Token,V9.2.4,"Verificar que, se um emissor de token usa a mesma chave privada para emitir tokens para diferentes audiências, os tokens emitidos contêm uma restrição de audiência que identifica de forma única as audiências pretendidas. Isso evitará que um token seja reutilizado com uma audiência não pretendida. Se o identificador de audiência for provisionado dinamicamente, o emissor do token deve validar essas audiências para garantir que não resultem em impersonificação de audiência.",2
V10,OAuth e OIDC,V10.1,Segurança Genérica de OAuth e OIDC,V10.1.1,"Verificar que os tokens são enviados apenas para componentes que estritamente precisam deles. Por exemplo, ao usar um padrão backend-for-frontend para aplicações JavaScript baseadas em navegador, tokens de acesso e de atualização devem ser acessíveis apenas para o backend.",2
V10,OAuth e OIDC,V10.1,Segurança Genérica de OAuth e OIDC,V10.1.2,"Verificar que o cliente aceita valores do servidor de autorização (como o código de autorização ou Token ID) apenas se esses valores resultam de um fluxo de autorização iniciado pela mesma sessão do agente de usuário e transação. Isso requer que segredos gerados pelo cliente, como o 'code_verifier' da prova de chave para troca de código (PKCE), 'state' ou 'nonce' do OIDC, não sejam adivinháveis, sejam específicos à transação e estejam seguramente vinculados tanto ao cliente quanto à sessão do agente de usuário na qual a transação foi iniciada.",2
V10,OAuth e OIDC,V10.2,Cliente OAuth,V10.2.1,"Verificar que, se o fluxo de código é usado, o cliente OAuth tem proteção contra ataques de falsificação de requisição baseados no navegador, comumente conhecidos como cross-site request forgery (CSRF), que acionam requisições de token, seja usando a funcionalidade de prova de chave para troca de código (PKCE) ou verificando o parâmetro 'state' que foi enviado na requisição de autorização.",2
V10,OAuth e OIDC,V10.2,Cliente OAuth,V10.2.2,"Verificar que, se o cliente OAuth pode interagir com mais de um servidor de autorização, ele tem uma defesa contra ataques de mix-up. Por exemplo, poderia exigir que o servidor de autorização retorne o valor do parâmetro 'iss' e validá-lo na resposta de autorização e na resposta de token.",2
V10,OAuth e OIDC,V10.2,Cliente OAuth,V10.2.3,Verificar que o cliente OAuth solicita apenas os escopos necessários (ou outros parâmetros de autorização) nas requisições ao servidor de autorização.,3
V10,OAuth e OIDC,V10.3,Servidor de Recursos OAuth,V10.3.1,Verificar que o servidor de recursos aceita apenas tokens de acesso destinados ao uso com esse serviço (audiência). A audiência pode estar incluída em um token de acesso estruturado (como o claim 'aud' em JWT) ou pode ser verificada usando o endpoint de introspecção de token.,2
