chapter_id,chapter_name,section_id,section_name,req_id,req_description,L
V4,API dan Web Service,V4.2,Validasi Struktur Pesan HTTP,V4.2.5,"Verifikasi bahwa, jika aplikasi (backend atau frontend) membangun dan mengirim request, aplikasi tersebut menggunakan validation, sanitization, atau mekanisme lain untuk menghindari pembuatan URI (seperti untuk pemanggilan API) atau HTTP request header fields (seperti Authorization atau Cookie) yang terlalu panjang untuk diterima oleh komponen penerima. Hal ini dapat menyebabkan denial of service, seperti saat mengirimkan request yang terlalu panjang (misalnya, cookie header field yang panjang), yang mengakibatkan server selalu merespons dengan status error.",3
V4,API dan Web Service,V4.3,GraphQL,V4.3.1,"Verifikasi bahwa query allowlist, depth limiting, amount limiting, atau query cost analysis digunakan untuk mencegah GraphQL atau data layer expression Denial of Service (DoS) akibat query yang mahal (expensive) dan bersarang (nested).",2
V4,API dan Web Service,V4.3,GraphQL,V4.3.2,"Verifikasi bahwa GraphQL introspection queries dinonaktifkan pada environment produksi, kecuali jika GraphQL API tersebut memang dimaksudkan untuk digunakan oleh pihak lain.",2
V4,API dan Web Service,V4.4,WebSocket,V4.4.1,Verifikasi bahwa WebSocket over TLS (WSS) digunakan untuk semua koneksi WebSocket.,1
V4,API dan Web Service,V4.4,WebSocket,V4.4.2,"Verifikasi bahwa, selama initial HTTP WebSocket handshake, Origin header field diperiksa terhadap daftar origin yang diizinkan untuk aplikasi tersebut.",2
V4,API dan Web Service,V4.4,WebSocket,V4.4.3,"Verifikasi bahwa, jika session management standar aplikasi tidak dapat digunakan, token khusus (dedicated tokens) digunakan untuk hal ini, yang sesuai dengan persyaratan keamanan Session Management yang relevan.",2
V4,API dan Web Service,V4.4,WebSocket,V4.4.4,"Verifikasi bahwa token session management WebSocket khusus pada awalnya diperoleh atau divalidasi melalui sesi HTTPS yang telah terautentikasi sebelumnya, saat mengalihkan sesi HTTPS yang ada ke saluran WebSocket.",2
V5,File Handling,V5.1,Dokumentasi Penanganan File,V5.1.1,"Verifikasi bahwa dokumentasi mendefinisikan jenis file yang diizinkan, ekstensi file yang diharapkan, dan ukuran maksimum (termasuk ukuran setelah unpacked) untuk setiap fitur upload. Selain itu, pastikan dokumentasi tersebut menentukan bagaimana file dibuat aman bagi pengguna akhir untuk diunduh dan diproses, seperti bagaimana perilaku aplikasi ketika sebuah file berbahaya terdeteksi.",2
V5,File Handling,V5.2,Upload File dan Konten,V5.2.1,Verifikasi bahwa aplikasi hanya akan menerima file dengan ukuran yang dapat diproses tanpa menyebabkan penurunan performa atau serangan denial of service.,1
V5,File Handling,V5.2,Upload File dan Konten,V5.2.2,"Verifikasi bahwa saat aplikasi menerima sebuah file, baik secara mandiri maupun di dalam sebuah archive seperti file zip, aplikasi memeriksa apakah ekstensi file sesuai dengan ekstensi file yang diharapkan dan memvalidasi bahwa isi file tersebut sesuai dengan tipe yang direpresentasikan oleh ekstensi tersebut. Hal ini mencakup, namun tidak terbatas pada, pemeriksaan 'magic bytes' awal, melakukan image re-writing, dan menggunakan pustaka khusus untuk validasi konten file. Untuk L1, hal ini dapat difokuskan hanya pada file yang digunakan untuk membuat keputusan bisnis atau keamanan tertentu. Untuk L2 ke atas, hal ini harus berlaku untuk semua file yang diterima.",1
V5,File Handling,V5.2,Upload File dan Konten,V5.2.3,"Verifikasi bahwa aplikasi memeriksa file terkompresi (misalnya, zip, gz, docx, odt) terhadap ukuran maksimum yang diizinkan setelah dekompresi (uncompressed) dan terhadap jumlah maksimum file sebelum melakukan dekompresi file tersebut.",2
V5,File Handling,V5.2,Upload File dan Konten,V5.2.4,"Verifikasi bahwa kuota ukuran file dan jumlah maksimum file per pengguna diterapkan untuk memastikan bahwa satu pengguna tidak dapat memenuhi storage dengan terlalu banyak file, atau file yang berukuran sangat besar.",3
V5,File Handling,V5.2,Upload File dan Konten,V5.2.5,Verifikasi bahwa aplikasi tidak mengizinkan pengunggahan file terkompresi yang berisi symlink kecuali hal ini memang secara khusus diperlukan (dalam hal ini perlu diterapkan allowlist untuk file-file yang dapat di-symlink).,3
V5,File Handling,V5.2,Upload File dan Konten,V5.2.6,"Verifikasi bahwa aplikasi menolak gambar yang diunggah dengan ukuran pixel lebih besar dari maksimum yang diizinkan, untuk mencegah serangan pixel flood.",3
V5,File Handling,V5.3,Penyimpanan File,V5.3.1,"Verifikasi bahwa file yang diunggah atau dihasilkan dari input tidak tepercaya dan disimpan pada folder publik, tidak dieksekusi sebagai kode program server-side ketika diakses secara langsung melalui HTTP request.",1
V5,File Handling,V5.3,Penyimpanan File,V5.3.2,"Verifikasi bahwa saat aplikasi membuat file paths untuk operasi file, aplikasi menggunakan data yang dihasilkan secara internal atau data tepercaya, bukan nama file yang dikirimkan oleh pengguna; atau jika nama file atau metadata file yang dikirimkan pengguna harus digunakan, validasi dan sanitization yang ketat harus diterapkan. Hal ini bertujuan untuk melindungi dari serangan path traversal, local atau remote file inclusion (LFI, RFI), dan server-side request forgery (SSRF).",1
V5,File Handling,V5.3,Penyimpanan File,V5.3.3,"Verifikasi bahwa pemrosesan file di sisi server, seperti dekompresi file, mengabaikan informasi path yang disediakan oleh pengguna untuk mencegah kerentanan seperti zip slip.",3
V5,File Handling,V5.4,Download File,V5.4.1,"Verifikasi bahwa aplikasi memvalidasi atau mengabaikan nama file yang dikirimkan oleh pengguna, termasuk pada JSON, JSONP, atau parameter URL, dan menentukan sebuah nama file pada Content-Disposition header field dalam response.",2
V5,File Handling,V5.4,Download File,V5.4.2,"Verifikasi bahwa nama file yang disajikan (misalnya, pada HTTP response header fields atau lampiran email) di-encode atau di-sanitize (misalnya, mengikuti RFC 6266) untuk menjaga struktur dokumen dan mencegah serangan injection.",2
V5,File Handling,V5.4,Download File,V5.4.3,Verifikasi bahwa file yang diperoleh dari sumber tidak tepercaya dipindai oleh antivirus scanner untuk mencegah penyajian konten berbahaya yang telah dikenal.,2
V6,Athentication,V6.1,Dokumentasi Athentication,V6.1.1,"Pastikan bahwa dokumentasi aplikasi mendefinisikan bagaimana kontrol seperti rate limiting, anti-automation, dan adaptive response, digunakan untuk bertahan dari serangan seperti credential stuffing dan password brute force [cite: 1]. Dokumentasi harus memperjelas bagaimana kontrol ini dikonfigurasi dan mencegah penguncian akun yang berbahaya (malicious account lockout) [cite: 1].",1
V6,Athentication,V6.1,Dokumentasi Athentication,V6.1.2,"Pastikan bahwa daftar kata-kata spesifik konteks didokumentasikan untuk mencegah penggunaannya dalam password [cite: 1]. Daftar tersebut dapat mencakup permutasi nama organisasi, nama produk, pengenal sistem (system identifiers), nama sandi proyek, nama departemen atau peran, dan sejenisnya [cite: 1].",2
V6,Athentication,V6.1,Dokumentasi Athentication,V6.1.3,"Pastikan bahwa, jika aplikasi mencakup beberapa jalur Athentication, semuanya didokumentasikan bersama dengan kontrol keamanan dan kekuatan Athentication yang harus diterapkan secara konsisten di seluruh jalur tersebut [cite: 1].",2
V6,Athentication,V6.2,Keamanan Password,V6.2.1,"Pastikan bahwa password yang diatur pengguna memiliki panjang setidaknya 8 karakter, meskipun minimal 15 karakter sangat direkomendasikan [cite: 1].",1
V6,Athentication,V6.2,Keamanan Password,V6.2.2,Pastikan bahwa pengguna dapat mengubah password mereka [cite: 1].,1
V6,Athentication,V6.2,Keamanan Password,V6.2.3,Pastikan bahwa fungsionalitas perubahan password memerlukan password pengguna saat ini dan yang baru [cite: 1].,1
V6,Athentication,V6.2,Keamanan Password,V6.2.4,"Pastikan bahwa password yang dikirimkan selama pendaftaran akun atau perubahan password diperiksa terhadap sekumpulan, setidaknya, 3000 password teratas yang cocok dengan kebijakan password aplikasi, mis. panjang minimum [cite: 1].",1
V6,Athentication,V6.2,Keamanan Password,V6.2.5,"Pastikan bahwa password dari komposisi apa pun dapat digunakan, tanpa aturan yang membatasi jenis karakter yang diizinkan [cite: 1]. Tidak boleh ada persyaratan untuk jumlah minimum karakter huruf besar atau kecil, angka, atau karakter khusus [cite: 1].",1
V6,Athentication,V6.2,Keamanan Password,V6.2.6,"Pastikan bahwa kolom input password menggunakan type=password untuk menutupi (mask) entri [cite: 1]. Aplikasi dapat mengizinkan pengguna untuk sementara melihat seluruh password yang ditutupi, atau karakter terakhir yang diketik dari password [cite: 1].",1
V6,Athentication,V6.2,Keamanan Password,V6.2.7,"Pastikan bahwa fungsi ""paste"", browser password helpers, dan external password managers diizinkan [cite: 1].",1
V6,Athentication,V6.2,Keamanan Password,V6.2.8,"Pastikan bahwa aplikasi memverifikasi password pengguna persis seperti yang diterima dari pengguna, tanpa modifikasi apa pun seperti pemotongan (truncation) atau transformasi huruf (case transformation) [cite: 1].",1
V6,Athentication,V6.2,Keamanan Password,V6.2.9,Pastikan bahwa password dengan panjang setidaknya 64 karakter diizinkan [cite: 1].,2
V6,Athentication,V6.2,Keamanan Password,V6.2.10,Pastikan bahwa password pengguna tetap valid sampai diketahui telah disusupi (compromised) atau pengguna memutarnya (rotates) [cite: 1]. Aplikasi tidak boleh mensyaratkan rotasi kredensial berkala [cite: 1].,2
V6,Athentication,V6.2,Keamanan Password,V6.2.11,Pastikan bahwa daftar kata-kata spesifik konteks yang didokumentasikan digunakan untuk mencegah pembuatan password yang mudah ditebak [cite: 1].,2
V6,Athentication,V6.2,Keamanan Password,V6.2.12,Pastikan bahwa password yang dikirimkan selama pendaftaran akun atau perubahan password diperiksa terhadap sekumpulan password yang bocor (breached passwords) [cite: 1].,2
V6,Athentication,V6.3,Keamanan Athentication Umum,V6.3.1,Pastikan bahwa kontrol untuk mencegah serangan seperti credential stuffing dan password brute force diimplementasikan sesuai dengan dokumentasi keamanan aplikasi [cite: 1].,1
V6,Athentication,V6.3,Keamanan Athentication Umum,V6.3.2,"Pastikan bahwa akun pengguna default (misalnya, ""root"", ""admin"", atau ""sa"") tidak ada di dalam aplikasi atau dinonaktifkan [cite: 1].",1
V6,Athentication,V6.3,Keamanan Athentication Umum,V6.3.3,"Pastikan bahwa mekanisme multi-factor authentication (MFA) atau kombinasi mekanisme single-factor authentication harus digunakan untuk mengakses aplikasi [cite: 1]. Untuk L3, salah satu faktor harus berupa mekanisme hardware-based authentication yang memberikan ketahanan terhadap kompromi dan peniruan (impersonation resistance) terhadap serangan phishing sekaligus memverifikasi niat untuk mengAthentication dengan mewajibkan tindakan yang dimulai oleh pengguna (seperti menekan tombol pada FIDO hardware key atau ponsel) [cite: 1]. Melonggarkan salah satu pertimbangan dalam persyaratan ini memerlukan alasan yang didokumentasikan sepenuhnya dan serangkaian kontrol mitigasi yang komprehensif [cite: 1].",2
V6,Athentication,V6.3,Keamanan Athentication Umum,V6.3.4,"Pastikan bahwa, jika aplikasi mencakup beberapa jalur Athentication, tidak ada jalur yang tidak didokumentasikan dan kontrol keamanan serta kekuatan Athentication diterapkan secara konsisten [cite: 1].",2
V6,Athentication,V6.3,Keamanan Athentication Umum,V6.3.5,"Pastikan bahwa pengguna diberi tahu tentang upaya Athentication yang mencurigakan (berhasil atau tidak berhasil) [cite: 1]. Ini dapat mencakup upaya Athentication dari lokasi atau klien yang tidak biasa, Athentication yang berhasil sebagian (hanya satu dari beberapa faktor), upaya Athentication setelah periode tidak aktif yang lama, atau Athentication yang berhasil setelah beberapa upaya gagal [cite: 1].",3
V6,Athentication,V6.3,Keamanan Athentication Umum,V6.3.6,Pastikan bahwa email tidak digunakan sebagai mekanisme single-factor atau multi-factor authentication [cite: 1].,3
V6,Athentication,V6.3,Keamanan Athentication Umum,V6.3.7,"Pastikan bahwa pengguna diberi tahu setelah pembaruan detail Athentication, seperti pengaturan ulang kredensial (credential resets) atau modifikasi username atau alamat email [cite: 1].",3
V6,Athentication,V6.3,Keamanan Athentication Umum,V6.3.8,"Pastikan bahwa pengguna yang valid tidak dapat disimpulkan dari tantangan Athentication yang gagal, seperti dengan mendasarkan pada pesan kesalahan, kode respons HTTP, atau waktu respons yang berbeda [cite: 1]. Fungsionalitas pendaftaran dan lupa password (forgot password) juga harus memiliki perlindungan ini [cite: 1].",3
V6,Athentication,V6.4,Siklus Hidup dan Pemulihan Faktor Athentication,V6.4.1,"Pastikan bahwa password awal atau kode aktivasi yang dihasilkan sistem dibuat secara acak dengan aman (securely randomly generated), mengikuti kebijakan password yang ada, dan kedaluwarsa setelah periode waktu yang singkat atau setelah pertama kali digunakan [cite: 1]. Rahasia awal ini tidak boleh diizinkan menjadi password jangka panjang [cite: 1].",1
V6,Athentication,V6.4,Siklus Hidup dan Pemulihan Faktor Athentication,V6.4.2,"Pastikan bahwa petunjuk password (password hints) atau knowledge-based authentication (disebut ""pertanyaan rahasia"") tidak digunakan [cite: 1].",1
V6,Athentication,V6.4,Siklus Hidup dan Pemulihan Faktor Athentication,V6.4.3,"Pastikan bahwa proses yang aman untuk mengatur ulang password yang terlupakan diimplementasikan, yang tidak mengabaikan (bypass) mekanisme multi-factor authentication yang diaktifkan [cite: 1].",2
V6,Athentication,V6.4,Siklus Hidup dan Pemulihan Faktor Athentication,V6.4.4,"Pastikan bahwa jika suatu faktor multi-factor authentication hilang, bukti pembuktian identitas (identity proofing) dilakukan pada tingkat yang sama seperti saat pendaftaran (enrollment) [cite: 1].",2
V6,Athentication,V6.4,Siklus Hidup dan Pemulihan Faktor Athentication,V6.4.5,"Pastikan bahwa instruksi perpanjangan untuk mekanisme Athentication yang kedaluwarsa dikirim dengan waktu yang cukup untuk dilakukan sebelum mekanisme Athentication yang lama kedaluwarsa, mengatur pengingat otomatis jika perlu [cite: 1].",3
V6,Athentication,V6.4,Siklus Hidup dan Pemulihan Faktor Athentication,V6.4.6,"Pastikan bahwa pengguna administratif dapat memulai proses pengaturan ulang password untuk pengguna, tetapi ini tidak mengizinkan mereka untuk mengubah atau memilih password pengguna [cite: 1]. Hal ini mencegah situasi di mana mereka mengetahui password pengguna [cite: 1].",3
V6,Athentication,V6.5,Persyaratan Umum Multi-factor Authentication,V6.5.1,"Pastikan bahwa lookup secrets, permintaan atau kode Athentication out-of-band, dan time-based one-time passwords (TOTPs) hanya dapat berhasil digunakan sekali [cite: 1].",2
V6,Athentication,V6.5,Persyaratan Umum Multi-factor Authentication,V6.5.2,"Pastikan bahwa, saat disimpan di backend aplikasi, lookup secrets dengan entropi kurang dari 112 bit (19 karakter alfanumerik acak atau 34 digit acak) di-hash dengan algoritma hashing penyimpanan password yang disetujui yang menggabungkan salt acak 32-bit [cite: 1]. Fungsi hash standar dapat digunakan jika rahasia tersebut memiliki entropi 112 bit atau lebih [cite: 1].",2
V6,Athentication,V6.5,Persyaratan Umum Multi-factor Authentication,V6.5.3,"Pastikan bahwa lookup secrets, kode Athentication out-of-band, dan seed time-based one-time password (TOTP), dihasilkan menggunakan Cryptographically Secure Pseudorandom Number Generator (CSPRNG) untuk menghindari nilai yang dapat ditebak [cite: 1].",2
V6,Athentication,V6.5,Persyaratan Umum Multi-factor Authentication,V6.5.4,Pastikan bahwa lookup secrets dan kode Athentication out-of-band memiliki entropi minimal 20 bit (biasanya 4 karakter alfanumerik acak atau 6 digit acak sudah cukup) [cite: 1].,2
V6,Athentication,V6.5,Persyaratan Umum Multi-factor Authentication,V6.5.5,"Pastikan bahwa permintaan, kode, atau token Athentication out-of-band, serta time-based one-time passwords (TOTPs) memiliki masa pakai yang ditentukan [cite: 1]. Permintaan out-of-band harus memiliki masa pakai maksimal 10 menit dan untuk TOTP masa pakai maksimal 30 detik [cite: 1].",2
V6,Athentication,V6.5,Persyaratan Umum Multi-factor Authentication,V6.5.6,Pastikan bahwa setiap faktor Athentication (termasuk physical devices) dapat dicabut jika terjadi pencurian atau kehilangan lainnya [cite: 1].,3
V6,Athentication,V6.5,Persyaratan Umum Multi-factor Authentication,V6.5.7,Pastikan bahwa mekanisme Athentication biometrik hanya digunakan sebagai faktor sekunder (secondary factors) bersama dengan sesuatu yang Anda miliki (something you have) atau sesuatu yang Anda ketahui (something you know) [cite: 1].,3
V6,Athentication,V6.5,Persyaratan Umum Multi-factor Authentication,V6.5.8,Pastikan bahwa time-based one-time passwords (TOTPs) diperiksa berdasarkan sumber waktu dari layanan tepercaya (trusted service) dan bukan dari waktu yang tidak tepercaya atau yang disediakan klien [cite: 1].,3
V6,Athentication,V6.6,Mekanisme Athentication Out-of-Band,V6.6.1,"Pastikan bahwa mekanisme Athentication menggunakan Public Switched Telephone Network (PSTN) untuk mengirimkan One-time Passwords (OTPs) melalui telepon atau SMS hanya ditawarkan ketika nomor telepon telah divalidasi sebelumnya, metode alternatif yang lebih kuat (seperti Time based One-time Passwords) juga ditawarkan, dan layanan tersebut memberikan informasi tentang risiko keamanannya kepada pengguna [cite: 1]. Untuk aplikasi L3, telepon dan SMS tidak boleh tersedia sebagai opsi [cite: 1].",2
V6,Athentication,V6.6,Mekanisme Athentication Out-of-Band,V6.6.2,"Pastikan bahwa permintaan, kode, atau token Athentication out-of-band terikat pada permintaan Athentication asli yang menghasilkannya dan tidak dapat digunakan untuk permintaan sebelumnya atau sesudahnya [cite: 1].",2
V6,Athentication,V6.6,Mekanisme Athentication Out-of-Band,V6.6.3,Pastikan bahwa mekanisme Athentication out-of-band berbasis kode dilindungi dari serangan brute force dengan menggunakan rate limiting [cite: 1]. Pertimbangkan juga untuk menggunakan kode dengan entropi setidaknya 64 bit [cite: 1].,2
V6,Athentication,V6.6,Mekanisme Athentication Out-of-Band,V6.6.4,"Pastikan bahwa, jika push notifications digunakan untuk multi-factor authentication, rate limiting digunakan untuk mencegah serangan push bombing [cite: 1]. Pencocokan nomor (number matching) juga dapat memitigasi risiko ini [cite: 1].",3
V6,Athentication,V6.7,Mekanisme Athentication Kriptografi,V6.7.1,Pastikan bahwa sertifikat yang digunakan untuk memverifikasi asersi Athentication kriptografi disimpan dengan cara yang melindunginya dari modifikasi [cite: 1].,3
V6,Athentication,V6.7,Mekanisme Athentication Kriptografi,V6.7.2,"Pastikan bahwa challenge nonce memiliki panjang setidaknya 64 bit, dan secara statistik unik atau unik selama masa pakai perangkat kriptografi tersebut [cite: 1].",3
V6,Athentication,V6.8,Athentication dengan Identity Provider,V6.8.1,"Pastikan bahwa, jika aplikasi mendukung beberapa identity providers (IdPs), identitas pengguna tidak dapat dipalsukan (spoofed) melalui identity provider lain yang didukung (mis. dengan menggunakan user identifier yang sama) [cite: 1]. Mitigasi standar adalah aplikasi mendaftarkan dan mengidentifikasi pengguna menggunakan kombinasi IdP ID (berfungsi sebagai namespace) dan ID pengguna di IdP [cite: 1].",2
V6,Athentication,V6.8,Athentication dengan Identity Provider,V6.8.2,"Pastikan bahwa keberadaan dan integritas tanda tangan digital pada asersi Athentication (misalnya pada JWTs atau SAML assertions) selalu divalidasi, menolak setiap asersi yang tidak ditandatangani atau memiliki tanda tangan tidak valid [cite: 1].",2
V6,Athentication,V6.8,Athentication dengan Identity Provider,V6.8.3,Pastikan bahwa SAML assertions diproses secara unik dan digunakan hanya sekali dalam periode validitas untuk mencegah replay attacks [cite: 1].,2
V6,Athentication,V6.8,Athentication dengan Identity Provider,V6.8.4,"Pastikan bahwa, jika sebuah aplikasi menggunakan Identity Provider (IdP) terpisah dan mengharapkan kekuatan Athentication, metode, atau kebaruan spesifik untuk fungsi tertentu, aplikasi memverifikasi ini menggunakan informasi yang dikembalikan oleh IdP [cite: 1]. Misalnya, jika OIDC digunakan, ini mungkin dicapai dengan memvalidasi klaim ID Token seperti 'acr', 'amr', dan 'auth_time' (jika ada) [cite: 1]. Jika IdP tidak memberikan informasi ini, aplikasi harus memiliki pendekatan fallback yang didokumentasikan yang mengasumsikan bahwa mekanisme Athentication kekuatan minimum telah digunakan (misalnya, single-factor authentication menggunakan username dan password) [cite: 1].",2
V7,Session Management,V7.1,Dokumentasi Session Management,V7.1.1,"Verifikasi bahwa inactivity timeout sesi pengguna dan absolute maximum session lifetime terdokumentasi, sesuai jika dikombinasikan dengan kontrol lainnya, dan bahwa dokumentasi tersebut mencakup justifikasi untuk setiap penyimpangan dari persyaratan re-authentication pada NIST SP 800-63B.",2
V7,Session Management,V7.1,Dokumentasi Session Management,V7.1.2,Verifikasi bahwa dokumentasi mendefinisikan berapa banyak sesi paralel (concurrent) yang diizinkan untuk satu akun serta perilaku dan tindakan yang dimaksudkan ketika jumlah maksimum sesi aktif tercapai.,2
V7,Session Management,V7.1,Dokumentasi Session Management,V7.1.3,"Verifikasi bahwa semua sistem yang membuat dan mengelola sesi pengguna sebagai bagian dari ekosistem federated identity management (seperti sistem SSO) terdokumentasi beserta kontrol untuk mengoordinasikan session lifetime, terminasi, dan kondisi lain apa pun yang memerlukan re-authentication.",2
V7,Session Management,V7.2,Keamanan Dasar Session Management,V7.2.1,Verifikasi bahwa aplikasi melakukan seluruh verifikasi session token menggunakan layanan backend yang tepercaya.,1
V7,Session Management,V7.2,Keamanan Dasar Session Management,V7.2.2,"Verifikasi bahwa aplikasi menggunakan self-contained token atau reference token yang dihasilkan secara dinamis untuk session management, yaitu tidak menggunakan API secrets dan keys yang statis.",1
V7,Session Management,V7.2,Keamanan Dasar Session Management,V7.2.3,"Verifikasi bahwa jika reference token digunakan untuk merepresentasikan sesi pengguna, token tersebut bersifat unik dan dihasilkan menggunakan cryptographically secure pseudo-random number generator (CSPRNG) serta memiliki entropi minimal 128 bit.",1
V7,Session Management,V7.2,Keamanan Dasar Session Management,V7.2.4,"Verifikasi bahwa aplikasi menghasilkan session token baru pada saat autentikasi pengguna, termasuk re-authentication, dan menghentikan session token yang sedang berlaku (current).",1
V7,Session Management,V7.3,Session Timeout,V7.3.1,Verifikasi bahwa terdapat inactivity timeout sedemikian rupa sehingga re-authentication diberlakukan sesuai dengan analisis risiko dan keputusan keamanan yang terdokumentasi.,2
V7,Session Management,V7.3,Session Timeout,V7.3.2,Verifikasi bahwa terdapat absolute maximum session lifetime sedemikian rupa sehingga re-authentication diberlakukan sesuai dengan analisis risiko dan keputusan keamanan yang terdokumentasi.,2
V7,Session Management,V7.4,Terminasi Sesi,V7.4.1,"Verifikasi bahwa ketika terminasi sesi dipicu (seperti logout atau expiration), aplikasi melarang penggunaan sesi tersebut lebih lanjut. Untuk reference token atau sesi stateful, hal ini berarti melakukan invalidasi terhadap data sesi pada backend aplikasi. Aplikasi yang menggunakan self-contained token memerlukan solusi seperti mempertahankan daftar token yang telah dihentikan, melarang token yang dibuat sebelum tanggal dan waktu tertentu per pengguna, atau melakukan rotasi signing key per pengguna.",1
V7,Session Management,V7.4,Terminasi Sesi,V7.4.2,Verifikasi bahwa aplikasi menghentikan semua sesi aktif ketika sebuah akun pengguna dinonaktifkan atau dihapus (seperti seorang karyawan yang keluar dari perusahaan).,1
V7,Session Management,V7.4,Terminasi Sesi,V7.4.3,"Verifikasi bahwa aplikasi memberikan opsi untuk menghentikan semua sesi aktif lainnya setelah keberhasilan perubahan atau penghapusan faktor autentikasi apa pun (termasuk perubahan password melalui reset atau recovery dan, jika ada, pembaruan pengaturan MFA).",2
V7,Session Management,V7.4,Terminasi Sesi,V7.4.4,Verifikasi bahwa semua halaman yang memerlukan autentikasi memiliki akses yang mudah dan terlihat jelas ke fungsionalitas logout.,2
V7,Session Management,V7.4,Terminasi Sesi,V7.4.5,Verifikasi bahwa administrator aplikasi mampu menghentikan sesi aktif untuk pengguna tertentu atau untuk semua pengguna.,2
V7,Session Management,V7.5,Pertahanan Terhadap Penyalahgunaan Sesi,V7.5.1,"Verifikasi bahwa aplikasi mewajibkan re-authentication penuh sebelum mengizinkan modifikasi terhadap atribut akun yang sensitif yang dapat memengaruhi autentikasi, seperti alamat email, nomor telepon, konfigurasi MFA, atau informasi lain yang digunakan dalam account recovery.",2
V7,Session Management,V7.5,Pertahanan Terhadap Penyalahgunaan Sesi,V7.5.2,Verifikasi bahwa pengguna dapat melihat dan (setelah melakukan autentikasi ulang dengan setidaknya satu faktor) menghentikan sebagian atau seluruh sesi yang sedang aktif saat ini.,2
V7,Session Management,V7.5,Pertahanan Terhadap Penyalahgunaan Sesi,V7.5.3,Verifikasi bahwa aplikasi mewajibkan autentikasi lebih lanjut dengan setidaknya satu faktor atau verifikasi sekunder sebelum melakukan transaksi atau operasi yang sangat sensitif.,3
V7,Session Management,V7.6,Federated Re-authentication,V7.6.1,"Verifikasi bahwa session lifetime dan terminasi antara Relying Parties (RP) dan Identity Providers (IdP) berperilaku sebagaimana yang terdokumentasi, mewajibkan re-authentication sesuai kebutuhan seperti ketika waktu maksimum antar peristiwa autentikasi IdP tercapai.",2
V7,Session Management,V7.6,Federated Re-authentication,V7.6.2,"Verifikasi bahwa pembuatan sesi memerlukan persetujuan pengguna atau tindakan eksplisit, mencegah pembuatan sesi aplikasi baru tanpa interaksi pengguna.",2
V8,Authorization,V8.1,Dokumentasi Authorization,V8.1.1,Verifikasi bahwa dokumentasi authorization mendefinisikan aturan untuk membatasi akses pada level fungsi (function-level) dan akses spesifik terhadap data berdasarkan permission consumer dan atribut resource.,1
V8,Authorization,V8.1,Dokumentasi Authorization,V8.1.2,"Verifikasi bahwa dokumentasi authorization mendefinisikan aturan untuk pembatasan akses pada level field (baik untuk read maupun write) berdasarkan permission consumer dan atribut resource. Perlu dicatat bahwa aturan ini mungkin bergantung pada nilai atribut lain dari objek data terkait, seperti state atau status.",2
V8,Authorization,V8.1,Dokumentasi Authorization,V8.1.3,"Verifikasi bahwa dokumentasi aplikasi mendefinisikan atribut lingkungan dan kontekstual (termasuk namun tidak terbatas pada, waktu dalam sehari, lokasi pengguna, alamat IP, atau perangkat) yang digunakan dalam aplikasi untuk membuat keputusan keamanan, termasuk yang berkaitan dengan authentication dan authorization.",3
V8,Authorization,V8.1,Dokumentasi Authorization,V8.1.4,"Verifikasi bahwa dokumentasi authentication dan authorization mendefinisikan bagaimana faktor lingkungan dan kontekstual digunakan dalam pengambilan keputusan, selain authorization pada level fungsi, data spesifik, dan level field. Hal ini harus mencakup atribut yang dievaluasi, ambang batas (thresholds) risiko, dan tindakan yang diambil (misalnya, allow, challenge, deny, step-up authentication).",3
V8,Authorization,V8.2,Desain Authorization Umum,V8.2.1,Verifikasi bahwa aplikasi memastikan akses pada level fungsi dibatasi hanya untuk consumer dengan permission eksplisit.,1
V8,Authorization,V8.2,Desain Authorization Umum,V8.2.2,Verifikasi bahwa aplikasi memastikan akses spesifik terhadap data dibatasi hanya untuk consumer dengan permission eksplisit terhadap item data tertentu guna memitigasi insecure direct object reference (IDOR) dan broken object level authorization (BOLA).,1
V8,Authorization,V8.2,Desain Authorization Umum,V8.2.3,Verifikasi bahwa aplikasi memastikan akses pada level field dibatasi hanya untuk consumer dengan permission eksplisit terhadap field tertentu guna memitigasi broken object property level authorization (BOPLA).,2
V8,Authorization,V8.2,Desain Authorization Umum,V8.2.4,"Verifikasi bahwa kontrol keamanan adaptif berdasarkan atribut lingkungan dan kontekstual consumer (seperti waktu dalam sehari, lokasi, alamat IP, atau perangkat) diterapkan untuk keputusan authentication dan authorization, sebagaimana didefinisikan dalam dokumentasi aplikasi. Kontrol ini harus diterapkan baik ketika consumer mencoba memulai sesi baru maupun selama sesi yang sedang berlangsung.",3
V8,Authorization,V8.3,Authorization Level Operasi,V8.3.1,"Verifikasi bahwa aplikasi menegakkan aturan authorization pada trusted service layer dan tidak mengandalkan kontrol yang dapat dimanipulasi oleh consumer yang tidak tepercaya, seperti client-side JavaScript.",1
V8,Authorization,V8.3,Authorization Level Operasi,V8.3.2,"Verifikasi bahwa perubahan pada nilai yang menjadi dasar keputusan authorization diterapkan secara langsung (immediate). Jika perubahan tidak dapat diterapkan secara langsung (seperti ketika mengandalkan data pada self-contained token), harus ada kontrol mitigasi untuk memberikan peringatan ketika seorang consumer melakukan suatu tindakan pada saat mereka sudah tidak lagi berwenang untuk melakukannya, serta mengembalikan (revert) perubahan tersebut. Perlu dicatat bahwa alternatif ini tidak memitigasi kebocoran informasi (information leakage).",3
