chapter_id,chapter_name,section_id,section_name,req_id,req_description,level1,level2,level3,cwe,nist
V3,امنیت رابط کاربری وب (Web Frontend Security),V3.5,تفکیک مبدا توسط مرورگر (Browser Origin Separation),V3.5.1,برنامه باید از مکانیزم Preflight در CORS برای جلوگیری از درخواست‌های cross-origin به عملکردهای حساس استفاده نمی‌کند، این درخواست‌ها به‌گونه‌ای اعتبارسنجی شوند که فقط از مبدأ اصلی برنامه ارسال شده باشند. این اعتبارسنجی می‌تواند با استفاده از توکن‌های (anti- forgery tokens) یا الزام به ارسال هدرهای HTTP اضافی انجام شود که در لیست هدرهای مجاز CORS (CORS-safelisted) قرار ندارند. این اقدام برای محافظت در برابر حملات جعل درخواست از طریق مرورگر، که با نام CSRF (Cross-Site Request Forgery) شناخته می‌شوند، ضروری است.,✓,✓,✓,,
V3,امنیت رابط کاربری وب (Web Frontend Security),V3.5,تفکیک مبدا توسط مرورگر (Browser Origin Separation),V3.5.2,اگر برنامه برای جلوگیری از استفاده غیرمجاز cross-origin از عملکردهای حساس، به مکانیزم Preflight در CORS متکی است، باید امکان فراخوانی این عملکردها با درخواست‌هایی که باعث ایجاد Preflight نمی‌شوند، وجود نداشته باشد. برای تحقق این هدف ممکن است لازم باشد مقدار هدرهای Origin و Content-Type بررسی شوند یا از هدر اضافی استفاده شود که در لیست هدرهای مجاز CORS قرار ندارد.,✓,✓,✓,,
V3,امنیت رابط کاربری وب (Web Frontend Security),V3.5,تفکیک مبدا توسط مرورگر (Browser Origin Separation),V3.5.3,"برنامه باید درخواست‌های HTTP که به عملکردهای حساس از متدهای مناسب مانند POST، PUT، PATCH یا DELETE استفاده می‌کنند، و نه از متدهایی که در استاندارد HTTP به‌عنوان ""ایمن"" تعریف شده‌اند، مانند GET، HEAD یا .OPTIONS به عنوان جایگزین یا مکمل، می‌توان از بررسی سخت‌گیرانه هدرهای Sec-Fetch-* استفاده کرد تا اطمینان حاصل شود که درخواست از منبع نامناسبی مثل بارگذاری تصویر، ناوبری صفحه یا فراخوانی cross-origin ارسال نشده است.",✓,✓,✓,,
V3,امنیت رابط کاربری وب (Web Frontend Security),V3.5,تفکیک مبدا توسط مرورگر (Browser Origin Separation),V3.5.4,برنامه‌های مجزا باید روی نام‌های دامنه (hostname) متفاوت میزبانی شده‌اند تا از محدودیت‌های ارائه‌شده توسط (Same-Origin Policy) بهره‌مند شوند. این شامل کنترل تعامل اسناد یا اسکریپت‌های بارگذاری‌شده از یک مبدأ با منابع مبدأ دیگر و اعمال محدودیت بر اساس دامنه برای کوکی‌ها می‌شود.,,✓,✓,,
V3,امنیت رابط کاربری وب (Web Frontend Security),V3.5,تفکیک مبدا توسط مرورگر (Browser Origin Separation),V3.5.5,برنامه باید پیام‌های دریافت‌شده از طریق رابط postMessage در صورتی که مبدأ پیام مورد اعتماد نباشد یا ساختار پیام نامعتبر باشد، نادیده گرفته می‌شوند.,,✓,✓,,
V3,امنیت رابط کاربری وب (Web Frontend Security),V3.5,تفکیک مبدا توسط مرورگر (Browser Origin Separation),V3.5.6,هیچ‌کجای برنامه از قابلیت JSONP استفاده نشود تا از حملات Cross-Site Script Inclusion (XSSI) جلوگیری شود.,,,✓,,
V3,امنیت رابط کاربری وب (Web Frontend Security),V3.5,تفکیک مبدا توسط مرورگر (Browser Origin Separation),V3.5.7,داده‌هایی که نیاز به احراز هویت دارند، در پاسخ‌های مربوط به منابع اسکریپتی(مانند فایل‌های (JavaScript نباید قرار بگیرند تا از حملات XSSI جلوگیری شود.,,,✓,,
V3,امنیت رابط کاربری وب (Web Frontend Security),V3.5,تفکیک مبدا توسط مرورگر (Browser Origin Separation),V3.5.8,اطمینان حاصل کنید که منابع احراز هویت‌شده (مانند تصاویر، ویدیوها، اسکریپت‌ها و سایر اسناد) فقط در مواقعی که هدف آن است، قابل بارگذاری یا جاسازی توسط کاربر باشند. این کار را می‌توان با اعتبارسنجی دقیق هدرهای HTTP مانند Sec-Fetch-* انجام داد تا اطمینان حاصل شود که درخواست از یک منبع غیرمجاز ارسال نشده است، یا با تنظیم هدر Cross-Origin-Resource-Policy برای محدود کردن دسترسی مرورگر به محتوا.,,,✓,,
V3,امنیت رابط کاربری وب (Web Frontend Security),V3.6,یکپارچگی منابع خارجی (External Resource Integrity),V3.6.1,منابع سمت کلاینت مانند کتابخانه‌های جاوااسکریپت، فایل‌های CSS، یا فونت‌های وب، تنها در صورتی به‌صورت خارجی (مثلاً از طریق شبکه تحویل محتوا - CDN) میزبانی شوند که آن منابع: استاتیک (تغییرناپذیر) باشند، نسخه‌گذاری‌شده (versioned) باشند و یکپارچگی آن‌ها با استفاده از Subresource Integrity (SRI) بررسی شود. اگر این موارد امکان‌پذیر نیست، باید برای هر منبع، یک تصمیم امنیتی مستند وجود داشته باشد که توجیه کند چرا این منبع به این شکل بارگذاری می‌شود.,,,✓,,
V3,امنیت رابط کاربری وب (Web Frontend Security),V3.7,سایر ملاحظات امنیتی مرورگر (Other Browser Security Considerations),V3.7.1,برنامه صرفا باید از فناوری‌های سمت کلاینتی استفاده ‌کند که همچنان پشتیبانی می‌شوند و از نظر امنیتی قابل اعتماد هستند.مثال‌هایی از فناوری‌هایی که این الزام را برآورده نمی‌کنند عبارتند از NSAPI Plugins،Flash،Shockwave،ActiveX،Silverlight،NACL و Appletهای جاوا در سمت کلاینت,,✓,✓,,
V3,امنیت رابط کاربری وب (Web Frontend Security),V3.7,سایر ملاحظات امنیتی مرورگر (Other Browser Security Considerations),V3.7.2,برنامه فقط زمانی کاربر را به دامنه‌ها یا hostnameهای دیگر (که تحت کنترل برنامه نیستند) به صورت خودکار هدایت می‌کند، که آن مقصد در یک فهرست مجاز (allowlist) قرار داشته باشد.,,✓,✓,,
V3,امنیت رابط کاربری وب (Web Frontend Security),V3.7,سایر ملاحظات امنیتی مرورگر (Other Browser Security Considerations),V3.7.3,برنامه باید هنگام ریدایرکت کاربر به یک URL که خارج از کنترل برنامه است، یک پیام هشدار نشان می‌دهد و امکان لغو آن را به کاربر می‌دهد.,,,✓,,
V3,امنیت رابط کاربری وب (Web Frontend Security),V3.7,سایر ملاحظات امنیتی مرورگر (Other Browser Security Considerations),V3.7.4,باید دامنه اصلی برنامه، مثلاً (site.tld) به فهرست preload عمومی HSTS اضافه شده باشد.,,,✓,,
V3,امنیت رابط کاربری وب (Web Frontend Security),V3.7,سایر ملاحظات امنیتی مرورگر (Other Browser Security Considerations),V3.7.5,اگر مرورگر کاربر از ویژگی‌های امنیتی مورد انتظار برنامه پشتیبانی نمی‌کند، برنامه رفتار مناسبی داشته باشد، مثل هشدار دادن به کاربر یا مسدود کردن دسترسی.,,,✓,,
V4,API and Web Service,V4.1,Generic Web Service Security,V4.1.1,"اطمینان حاصل شود که در هر پاسخ HTTP که شامل Body می باشد، هدر Content-Type وجود داشته باشد که نوع آن، با محتوای پاسخ دریافتی از سرور مطابقت داشته باشد. این هدر باید شامل پارامتر charset نیز باشد تا رمزگذاری کاراکتر ایمن (مانند UTF-8 یا ISO-8859-1) را مشخص کند. این مقادیر باید مطابق با استاندارد IANA Media Types باشند؛ برای مثال، انواعی مانند ""text/، /+xml"" و ""/xml"" را در بر می‌گیرند.",✓,✓,✓,,
V4,API and Web Service,V4.1,Generic Web Service Security,V4.1.2,اطمینان حاصل شود که تنها نقاط پایانی که برای استفاده کاربر نهایی از طریق مرورگر طراحی شده‌اند (User-Facing Endpoints) به‌صورت خودکار از HTTP به HTTPS هدایت ‌شوند، سایر سرویس‌ها یا نقاط پایانی نباید (ریدایرکت شفاف، Transparent Redirect) داشته باشند. این اقدام برای جلوگیری از وضعیتی است که در آن یک کلاینت به اشتباه درخواست‌های رمزنگاری‌نشده (HTTP) ارسال می‌کند، اما چون این درخواست‌ها به‌طور خودکار به HTTPS ریدایرکت می‌شوند، نشت احتمالی داده‌های حساس پنهان خواهد ماند.,,✓,✓,,
V4,API and Web Service,V4.1,Generic Web Service Security,V4.1.3,اطمینان حاصل شود که هدرهای HTTP که در برنامه استفاده می شود و توسط یک لایه واسطه، مانند یکload balancer ، یک پروکسی وب یا یک سرویس backend-for-frontend تنظیم شده است نمی‌تواند توسط کاربر نهایی بازنویسی شود. هدرهای نمونه ممکن است شامل X-Real-IP، X-Forwarded-* یا X-User-ID باشند.,,✓,✓,,
V4,API and Web Service,V4.1,Generic Web Service Security,V4.1.4,اطمینان حاصل شود که فقط متدهای HTTP که صریحاً توسط برنامه یا API آن پشتیبانی می‌شوند (از جمله OPTIONS در درخواست‌های preflight) می‌توانند مورد استفاده قرار گیرند و متدهای استفاده نشده مسدود شوند.,,,✓,,
V4,API and Web Service,V4.1,Generic Web Service Security,V4.1.5,اطمینان حاصل شود که برای درخواست‌ها یا تراکنش‌هایی که بسیار حساس هستند یا از چندین سامانه عبور می‌کنند، از امضاهای دیجیتال در سطح پیام استفاده شود تا اطمینان امنیتی بیشتری علاوه بر محافظت‌های سطح انتقال (مانند TLS) فراهم گردد.,,,✓,,
V4,API and Web Service,V4.2,HTTP Message Structure Validation,V4.2.1,اطمینان حاصل شود که تمامی اجزای برنامه )از جمله لود بالانسرها، فایروال‌ها و سرورهای اپلیکیشن( مرزهای پیام‌های HTTP ورودی را با استفاده از مکانیزم مناسب نسخه های HTTP تعیین می‌کنند تا از حملات HTTP request smuggling جلوگیری شود. در HTTP/1.x اگر هدر Transfer-Encoding وجود داشته باشد، هدر Content-Length باید مطابق RFC 2616 نادیده گرفته شود. در مقابل، هنگام استفاده از HTTP/2 یا HTTP/3، اگر هدر Content-Length وجود داشته باشد، گیرنده باید اطمینان حاصل کند که این مقادیر با طول فریم‌های DATA سازگار می‌باشد.,,✓,✓,,
V4,API and Web Service,V4.2,HTTP Message Structure Validation,V4.2.2,اطمینان حاصل شود که هنگام تولید پیام‌های HTTP، هدر Content-Length با طول محتوایی که توسط چارچوب‌بندی پروتکل HTTP تعیین می‌شود، تداخل نداشته باشد تا از حملات request smuggling جلوگیری شود.,,,✓,,
V4,API and Web Service,V4.2,HTTP Message Structure Validation,V4.2.3,اطمینان حاصل شود برنامه، پیام‌های HTTP/2 یا HTTP/3 با هدرهای connection-specific مانند Transfer-Encoding را به منظور جلوگیری از حملات response splitting یا header injection ارسال یا قبول نمی کند.,,,✓,,
V4,API and Web Service,V4.2,HTTP Message Structure Validation,V4.2.4,"اطمینان حاصل شود برنامه تنها درخواست های HTTP/2 and HTTP/3 که هدرها و مقادیر آن شامل هیچ توالی CR (\r), LF (\n), CRLF (\r\n) نباشد را می پذیرد تا از حملات header injection جلوگیری کند.",,,✓,,
V4,API and Web Service,V4.2,HTTP Message Structure Validation,V4.2.5,اطمینان حاصل کنید که اگر برنامه (Frontend or Backend) اقدام به ساخت و ارسال درخواست‌های HTTP می کند از مکانیزم های validation ، sanitization یا سایر مکانیزم‌ها استفاده کند تا از ایجاد URIها (مانند فراخوانیAPI ) یا فیلدهای هدر درخواست HTTP (مانند Authorization یا( Cookie که بیش از حد مجاز، طولانی هستند، جلوگیری شود که منجر به عدم پذیرش درخواست توسط مولفه دریافت کننده(هر بخشی از زیرساخت یا سامانه که درخواست HTTP را دریافت و پردازش می‌کند) شود. عدم رعایت این موضوع می تواند باعث وقوع حمله Danial of Service شود، ارسال یک درخواست بیش از حد طولانی (مانند یک فیلد هدر کوکی طولانی) باعث می شود سرور همواره با وضعیت خطا پاسخ دهد.,,,✓,,
V4,API and Web Service,V4.3,GraphQL,V4.3.1,اطمینان حاصل شود یکی از مکانیزم ها برای جلوگیری از حملات انکار سرویس (DoS) درلایه GraphQL یا لایه داده استفاده شده است. این مکانیزم‌ها عبارتند از استفاده از فهرست مجاز کوئری‌ها ( Query Allowlist)، محدودسازی عمق کوئری‌ها (Depth Limiting)،محدودسازی تعداد یا حجم داده(Amount Limiting) و تحلیل هزینه کوئری (Query Cost Analysis). این اقدامات، به منظور مقابله با درخواست های پیچیده، تو در تو یا کوئری‌های پرهزینه که می توانند موجب مصرف بیش از حد منابع و اختلال در سرویس دهی شوند ضروری است.,,✓,✓,,
V4,API and Web Service,V4.3,GraphQL,V4.3.2,اطمینان حاصل شود که قابلیت Introspection در GraphQL در محیط تولید (Production) غیرفعال شده‌است، مگرAPI مبتنی بر GraphQL به‌صورت صریح برای استفاده توسط اشخاص یا سامانه های ثالث (Third Parties) طراحی شده باشد.,,✓,✓,,
V4,API and Web Service,V4.4,WebSocket,V4.4.1,اطمینان حاصل شود که تمامی ارتباطات WebSocket از طریق پروتکل TLS( WSS) برقرار می‌شوند.,✓,✓,✓,,
V4,API and Web Service,V4.4,WebSocket,V4.4.2,اطمینان حاصل شود که در هنگام Handshake اولیه‌ی HTTP برای WebSocket، مقدار هدر Origin بررسی ‌شود و در صورتی که با لیستی از مبداهای مجاز (allowed origins) برای برنامه مطابقت داشته باشد، اتصال پذیرفته می‌شود.,,✓,✓,,
V4,API and Web Service,V4.4,WebSocket,V4.4.3,اطمینان حاصل شود که در صورتی که امکان استفاده از مکانیزم استاندارد مدیریت نشست برنامه وجود نداشته باشد، از توکن‌های اختصاصی (Duplicated Tokens) برای این منظور استفاده شود که با الزامات امنیتی مدیریت نشست به طور کامل مطابقت داشته باشند.,,✓,✓,,
V4,API and Web Service,V4.4,WebSocket,V4.4.4,اطمینان حاصل شود که توکن‌های اختصاصی مدیریت نشست WebSocket در هنگام انتقال از یک نشست HTTPS موجود به کانالWebSocket، از طریق نشست HTTPS احراز هویت‌شده قبلی، دریافت یا اعتبارسنجی می‌شوند.,,✓,✓,,
V5,File Handling,V5.1,File Handling Documentation,V5.1.1,مستندات نوع فایل‌های مجاز، پسوندهای مورد انتظار، و حداکثر اندازه هر فایل (شامل اندازه پس از استخراج) را برای هر قابلیت بارگذاری مشخص کرده باشد. همچنین، مستندات توضیح می‌دهند چگونه فایل‌ها برای دانلود و پردازش توسط کاربران نهایی ایمن‌سازی می‌شوند؛ برای مثال، رفتار برنامه هنگام شناسایی یک فایل مخرب چگونه خواهد بود.,,✓,✓,,
V5,File Handling,V5.2,File Upload and Content,V5.2.1,برنامه تنها فایل‌هایی با حجم مشخص، که قادر به پردازش آن است را می‌پذیرد تا از کاهش عملکرد یا حملات انکار سرویس (DoS) جلوگیری شود.,✓,✓,✓,,
V5,File Handling,V5.2,File Upload and Content,V5.2.2,هنگام پذیرش فایل توسط برنامه، چه به صورت مستقیم و چه به صورت یک آرشیو مانند فایلzip پسوند فایل با پسوند مورد انتظار مطابقت داشته باشد و اعتبارسنجی محتوای فایل صورت گیرد تا تایید شود محتوای فایل با نوع تعریف‌شده توسط پسوند هم‌خوانی دارد. این فرآیند می تواند شامل موارد بررسی بایت‌های ابتدایی (magic bytes) فایل، انجام بازنویسی تصاویر برای حذف ساختارها و اطلاعات ناخواسته و استفاده از کتابخانه‌های تخصصی برای اعتبارسنجی کامل محتوای فایل باشد اما محدود به آنها نیست. در سطح L1، کافی است این بررسی‌ها فقط بر روی فایل‌هایی که در فرآیندهای تجاری یا امنیتی خاص استفاده می‌شوند متمرکز باشد. در سطح L2 و بالاتر، این فرآیند باید برای تمامی فایل‌های ورودی برنامه اجرا شود.,✓,✓,✓,,
V5,File Handling,V5.2,File Upload and Content,V5.2.3,برنامه باید پیش از استخراج محتوای فایل‌های فشرده (مانند zip، gz، docx، odt)، آن‌ها را از نظر حداکثر اندازه مجاز پس از استخراج و همچنین حداکثر تعداد فایل‌های درون آن بررسی می‌کند.,,✓,✓,,
V5,File Handling,V5.2,File Upload and Content,V5.2.4,برنامه فضای مشخصی برای اندازه فایل و تعداد فایل‌های مجاز برای هر کاربر اعمال می‌کند تا از این طریق، یک کاربر نتواند با بارگذاری تعداد زیادی فایل یا فایل‌های بیش از حد بزرگ، فضای ذخیره‌سازی را پر کند.,,,✓,,
V5,File Handling,V5.2,File Upload and Content,V5.2.5,برنامه اجازه بارگذاری فایل‌های فشرده‌ که حاوی لینک های نمادین (symlinks) هستند را نمی‌دهد، مگر اینکه این رفتار به طور مشخص مورد نیاز باشد. در چنین شرایطی باید یک فهرست مجاز (allowlist) از مسیرها یا فایل‌هایی که می تواند برای آنها لینک نمادین ایجاد شود، اعمال و اعتبارسنجی گردد.,,,✓,,
V5,File Handling,V5.2,File Upload and Content,V5.2.6,برنامه تصاویر بارگذاری‌شده با اندازه پیکسلی بزرگ‌تر از حد مجاز را رد کند تا از حملات pixel flood attacks جلوگیری شود.,,,✓,,
V5,File Handling,V5.3,File Storage,V5.3.1,فایل هایی که از ورودی های غیرمعتبر بارگذاری‌ یا تولید می شوند و در پوشه های عمومی قرار می گیرند، هنگام دسترسی مستقیم از طریق یک درخواست HTTP، به عنوان کداجرایی سمت سرور اجرا نشوند.,✓,✓,✓,,
V5,File Handling,V5.3,File Storage,V5.3.2,"هنگام ایجاد مسیرهای فایل برای عملیات مختلف، به جای استفاده از نام فایل‌های ارسال شده توسط کاربر، از داده‌های تولید شده داخلی یا منابع مورد اعتماد استفاده شود. و در صورتی که استفاده از نام فایل‌ها یا متادیتای ارسالی توسط کاربر ضروری باشد، می بایست validation و Sanitization اعمال شود. این کار برای جلوگیری از حملاتی مانند Path Traversal، Local or Remote File Inclusion(LFI, RFI) و Server-Side Request Forgery(SSRF) می‌باشد.",✓,✓,✓,,
V5,File Handling,V5.3,File Storage,V5.3.3,پردازش فایل‌های سمت سرور، مانند استخراج فایل‌های فشرده، اطلاعات مسیر ارائه شده توسط کاربر را نادیده می‌گیرد تا از آسیب‌پذیری‌هایی مانند zip slip جلوگیری شود.,,,✓,,
V5,File Handling,V5.4,File Download,V5.4.1,برنامه نام فایل ارسال‌شده توسط کاربر را چه در قالب JSON، JSONP یا پارامتر URL، اعتبارسنجی می‌کند یا نادیده می‌گیرد، و در پاسخ HTTP، نام فایل را به‌طور صریح در فیلد Content-Disposition هدر مشخص می‌نماید.,,✓,✓,,
V5,File Handling,V5.4,File Download,V5.4.2,نام‌های فایل‌های ارائه شده (مانند فیلدهای هدر پاسخ HTTP یا پیوست‌های ایمیل)، به‌درستی encoded یا sanitized شده‌اند (مطابق RFC 6266)، تا ساختار سند حفظ شده و از حملات تزریق جلوگیری شود.,,✓,✓,,
V5,File Handling,V5.4,File Download,V5.4.3,فایل‌های دریافت شده از منابع غیرقابل اعتماد توسط آنتی ویروس اسکن شود تا از ارائه محتوای مخرب شناخته‌شده جلوگیری شود.,,✓,✓,,
V6,Authentication,V6.1,Authentication Documentation,V6.1.1,مستندات برنامه، نحوه استفاده از کنترل هایی مانند محدودیت نرخ (Rate Limit)، مقابله با خودکارسازی (Anti-Automation) و پاسخ تطبیقی (Adaptive Response) را برای دفاع در برابر حملاتی مانند Credential Stuffing و حملات Password Brute Force به وضوح تعریف کرده باشد. مستندات باید به‌وضوح نحوه پیکربندی این کنترل‌ها را تشریح کرده و نشان دهند که چگونه از قفل شدن مخرب حساب‌های کاربری جلوگیری می‌شود.,✓,✓,✓,,
V6,Authentication,V6.1,Authentication Documentation,V6.1.2,یک لیست از کلمات خاص مرتبط با زمینه سازمانی‌ (Context-Specific) مستندسازی شود تا از بکارگیری آنها در رمزهای عبور جلوگیری شد. این فهرست می‌تواند شامل نام سازمان، نام محصول، شناسه سامانه، نام کد پروژه، نام دپارتمان یا نقش های سازمانی و موارد مشابه باشد.,,✓,✓,,
V6,Authentication,V6.1,Authentication Documentation,V6.1.3,در صورت وجود مسیرهای متعدد احراز هویت در برنامه کاربردی، تمامی این مسیرها به همراه کنترل‌های امنیتی و سطح قدرت احراز هویت مورد نیاز، مستندسازی شده‌اند. لازم است این کنترل‌ها به‌صورت یکسان و سازگار در تمامی مسیرهای احراز هویت اجرا شوند.,,✓,✓,,
V6,Authentication,V6.2,Password Security,V6.2.1,کلمات عبور تنظیم شده توسط کاربر حداقل ۸ کاراکتر طول داشته باشد. هرچند حداقل ۱۵ کاراکتر به شدت توصیه می‌شود.,✓,✓,✓,,
V6,Authentication,V6.2,Password Security,V6.2.2,کاربران قادر به تغییر گذرواژه خود باشند.,✓,✓,✓,,
V6,Authentication,V6.2,Password Security,V6.2.3,هنگام تغییر کلمه عبور، گذرواژه فعلی و گذرواژه جدید توسط کاربر تکمیل شود.,✓,✓,✓,,
V6,Authentication,V6.2,Password Security,V6.2.4,کلمات عبوری که در حین ثبت‌نام حساب کاربری یا تغییر کلمه عبور ارسال می شوند با یک فهرست در دسترس از حداقل ۳۰۰۰ کلمه عبور رایج که ( با سیاست‌های کلمه عبور برنامه (مانند حداقل طول) سازگاری دارند) بررسی شوند.,✓,✓,✓,,
V6,Authentication,V6.2,Password Security,V6.2.5,کلمات عبور با هر ترکیبی قابل استفاده باشند، بدون اینکه قوانینی برای محدودکردن نوع کاراکترهای مجاز وجود داشته باشد. نباید هیچ‌گونه الزامی برای تعداد حداقل کاراکترهای حروف بزرگ یا کوچک، اعداد یا کاراکترهای خاص وجود داشته باشد.,✓,✓,✓,,
V6,Authentication,V6.2,Password Security,V6.2.6,"فیلدهای ورودی کلمه عبور از نوع ""type=password"" استفاده می‌کنند تا ورودی‌ها پنهان شوند. برنامه‌ها می‌توانند به کاربر این امکان را بدهند که موقتاً کلمه عبور کامل یا آخرین کاراکتر تایپ شده را مشاهده کند.",✓,✓,✓,,
V6,Authentication,V6.2,Password Security,V6.2.7,"عملکرد ""چسباندن"" (paste)، ابزارهای کمکی گذرواژه مرورگر و مدیریت‌کننده‌های گذرواژه خارجی مجاز باشند.",✓,✓,✓,,
V6,Authentication,V6.2,Password Security,V6.2.8,برنامه کلمه عبور کاربر را دقیقاً همانطور که از کاربر دریافت شده است، بدون هیچ گونه تغییراتی مانند کوتاه‌سازی(truncation) یا تبدیل حروف بزرگ و کوچک (case transformation)، بررسی کند.,✓,✓,✓,,
V6,Authentication,V6.2,Password Security,V6.2.9,استفاده از گذرواژه‌هایی با حداقل طول ۶۴ کاراکتر مجاز باشد.,,✓,✓,,
V6,Authentication,V6.2,Password Security,V6.2.10,کلمه عبور کاربر تا زمانی که مشخص شود که به خطر افتاده است یا کاربر آن را تغییر دهد، معتبر باقی بماند. برنامه نباید الزام به تغییر دوره‌ای گذرواژه‌ها را داشته باشد.,,✓,✓,,
V6,Authentication,V6.2,Password Security,V6.2.11,فهرست مستند شده ای از کلمات خاص مرتبط با زمینه‌ سازمانی برای جلوگیری از ایجاد کلمات عبور آسان قابل حدس، مورد استفاده قرار گیرد.,,✓,✓,,
V6,Authentication,V6.2,Password Security,V6.2.12,کلمات عبور وارد شده در حین ثبت‌نام حساب کاربری یا تغییر کلمه عبور با مجموعه‌ای از کلمات عبور افشا شده بررسی ‌شوند.,,✓,✓,,
V6,Authentication,V6.3,General Authentication Security,V6.3.1,کنترل‌های لازم برای جلوگیری از حملاتی مانند Credential Stuffing و password brute force طبق مستندات امنیتی برنامه پیاده‌سازی شوند.,✓,✓,✓,,
V6,Authentication,V6.3,General Authentication Security,V6.3.2,"حساب‌های کاربری پیش‌فرض (مانند ""admin""، ""root"" یا ""sa"") در برنامه وجود نداشته باشند یا غیرفعال شده باشند.",✓,✓,✓,,
V6,Authentication,V6.3,General Authentication Security,V6.3.3,برای دسترسی به برنامه، از یک مکانیزم احراز هویت چندعاملی (MFA) یا ترکیبی از مکانیزم‌های احراز هویت تک‌عاملی استفاده شود. برای سطح L3، حداقل یکی از عوامل احراز هویت باید مبتنی بر سخت‌افزار باشد در برابر حملات فیشینگ، مقاومت در برابر نفوذ و جعل هویت را فراهم کند، در حالی که با اقدام آگاهانه کاربر (مانند فشردن دکمه روی کلید سخت‌افزاری FIDO یا تلفن همراه) قصد کاربر برای احراز هویت را نیز تأیید نماید. هرگونه تسهیل یا تعدیل در این الزام، مستلزم ارائه دلایل مستند و مجموعه‌ای جامع از کنترل‌های جبرانی است.,,✓,✓,,
V6,Authentication,V6.3,General Authentication Security,V6.3.4,تأیید کنید که در صورت وجود مسیرهای متعدد احراز هویت در برنامه، هیچ مسیر احراز هویتِ مستندسازی‌نشده‌ای وجود نداشته باشد و کنترل‌های امنیتی و سطح قدرت احراز هویت در تمامی مسیرها به‌صورت یکسان و سازگار اعمال شوند.,,✓,✓,,
V6,Authentication,V6.3,General Authentication Security,V6.3.5,کاربران از تلاش‌های مشکوک برای احراز هویت (موفق یا ناموفق) مطلع ‌شوند. این اطلاع‌رسانی می‌تواند شامل تلاش برای احراز هویت از موقعیت مکانی یا کلاینت غیرمعمول، احراز هویت ناقص (تنها موفقیت یکی از عوامل)، تلاش برای احراز هویت پس از یک دوره طولانی عدم فعالیت، یا احراز هویت موفق پس از چندین تلاش ناموفق باشد.,,,✓,,
V6,Authentication,V6.3,General Authentication Security,V6.3.6,ایمیل به‌عنوان مکانیزم احراز هویت، چه به‌صورت تک‌عاملی و چه به‌عنوان یکی از عوامل احراز هویت چندعاملی، استفاده نمی‌شود.,,,✓,,
V6,Authentication,V6.3,General Authentication Security,V6.3.7,کاربران پس از به‌روزرسانی اطلاعات احراز هویت خود، مانند بازنشانی گذرواژه یا تغییر نام کاربری یا آدرس ایمیل، مطلع شوند.,,,✓,,
V6,Authentication,V6.3,General Authentication Security,V6.3.8,با توجه به پیام‌های خطا، کدهای پاسخ HTTP یا تفاوت در زمان پاسخ‌دهی، نتوان کاربران معتبر را از طریق تلاش‌های ناموفق احراز هویت شناسایی کرد. همچنین، عملکردهای ثبت‌نام و بازیابی گذرواژه نیز باید از این نوع افشای اطلاعات محافظت شده باشند.,,,✓,,
V6,Authentication,V6.4,Authentication Factor Lifecycle and Recovery,V6.4.1,کلمه عبور اولیه یا کدهای فعال‌سازی تولید شده توسط سیستم، به‌صورت تصادفی و ایمن تولید ‌شوند، با سیاست فعلی رمز عبور مطابقت دارند، و پس از مدت زمان کوتاهی یا پس از اولین استفاده منقضی می‌شوند. این رمزهای اولیه نباید به عنوان رمز عبور بلندمدت مورد استفاده قرار گیرند.,✓,✓,✓,,
V6,Authentication,V6.4,Authentication Factor Lifecycle and Recovery,V6.4.2,"راهنمای کلمه عبور یا احراز هویت مبتنی بر دانش (که به عنوان ""سؤالات امنیتی"" شناخته می‌شوند) در سیستم وجود ندارد.",✓,✓,✓,,
V6,Authentication,V6.4,Authentication Factor Lifecycle and Recovery,V6.4.3,فرآیند امنی برای بازنشانی کلمه عبور فراموش‌شده پیاده‌سازی شده است که هیچ‌یک از مکانیزم‌های احراز هویت چندعاملی فعال را دور نزند.,,✓,✓,,
V6,Authentication,V6.4,Authentication Factor Lifecycle and Recovery,V6.4.4,در صورت از دست رفتن یکی از عوامل احراز هویت چندعاملی، فرآیند اثبات هویت با همان سطحی که در زمان ثبت‌نام انجام شده است، اجرا شود.,,✓,✓,,
V6,Authentication,V6.4,Authentication Factor Lifecycle and Recovery,V6.4.5,دستورالعمل‌های تمدید مکانیزم‌های احراز هویت دارای تاریخ انقضا برای کاربران به موقع ارسال می‌شود تا پیش از انقضای مکانیزم فعلی فرصت کافی برای تمدید وجود داشته باشد، و در صورت لزوم، یادآورهای خودکار نیز تنظیم و ارسال شده باشند.,,,✓,,
V6,Authentication,V6.4,Authentication Factor Lifecycle and Recovery,V6.4.6,کاربران ادمین می‌توانند فرآیند بازنشانی کلمه عبور را برای کاربران عادی آغاز کنند، اما اجازه تغییر مستقیم یا انتخاب رمز عبور برای کاربر را ندارند. این کنترل برای جلوگیری از دسترسی ادمین به رمز عبور کاربران طراحی شده است.,,,✓,,
V6,Authentication,V6.5,General Multi-factor authentication requirements,V6.5.1,Lookup Secrets درخواست‌ها یا کدهای احراز هویت خارج از باند (Out-of-Band) و رمزهای یکبار مصرف مبتنی بر زمان (TOTP) تنها یک‌بار قابل استفاده باشند و پس از استفاده موفق، مجدداً قابل استفاده نباشند.,,✓,✓,,
